STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HR,Croatia,2022,,61291.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HR,Croatia,2023,,63325.1,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HR,Croatia,2024,,65812.1,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,1995,,77978.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,1996,,78057.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,1997,,80382.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,1998,,83475.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,1999,,86051.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2000,,89845.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2001,,93495.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2002,,97917.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2003,,101774.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2004,,106825.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2005,,111419.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2006,,115802.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2007,,116187.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2008,,117341.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2009,,109432.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2010,,110601.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2011,,112721.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2012,,111211.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2013,,113471.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2014,,118389.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2015,,122722.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2016,,125715.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2017,,130899.8,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2018,,138238.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2019,,145256.8,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2020,,138954.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2021,,148991.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2022,,155353.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2023,,154044.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,HU,Hungary,2024,,154833.8,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,1995,,96759.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,1996,,103899.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,1997,,115351.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,1998,,125462.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,1999,,138674.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2000,,151714.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2001,,159764.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2002,,169189.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2003,,174288.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2004,,186119.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2005,,196801.8,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2006,,206618.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2007,,217589.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2008,,207832.8,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2009,,197242.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2010,,200561.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2011,,203788.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2012,,202963.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2013,,207413.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2014,,226881.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2015,,282748.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2016,,286205.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2017,,315137.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2018,,339367.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2019,,356244.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2020,,381728.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2021,,443790.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2022,,477124.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2023,,465022.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IE,Ireland,2024,,477111.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IS,Iceland,1995,,9669.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IS,Iceland,1996,,10104.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,IS,Iceland,1997,,10522.6,,,,,
