geo,TIME_PERIOD,AFC_Bioenergía,AFC_Carbón,AFC_Eólica,AFC_Gas,AFC_Hidráulica,AFC_Nuclear,AFC_Petróleo,AFC_Renovables_total,AFC_Solar,DL_Bioenergía,DL_Carbón,DL_Eólica,DL_Gas,DL_Hidráulica,DL_Nuclear,DL_Petróleo,DL_Renovables_total,DL_Solar,FC_E_Bioenergía,FC_E_Carbón,FC_E_Eólica,FC_E_Gas,FC_E_Hidráulica,FC_E_Nuclear,FC_E_Petróleo,FC_E_Renovables_total,FC_E_Solar,FC_IND_E_Bioenergía,FC_IND_E_Carbón,FC_IND_E_Eólica,FC_IND_E_Gas,FC_IND_E_Hidráulica,FC_IND_E_Nuclear,FC_IND_E_Petróleo,FC_IND_E_Renovables_total,FC_IND_E_Solar,FC_OTH_E_Bioenergía,FC_OTH_E_Carbón,FC_OTH_E_Eólica,FC_OTH_E_Gas,FC_OTH_E_Hidráulica,FC_OTH_E_Nuclear,FC_OTH_E_Petróleo,FC_OTH_E_Renovables_total,FC_OTH_E_Solar,FC_TRA_E_Bioenergía,FC_TRA_E_Carbón,FC_TRA_E_Eólica,FC_TRA_E_Gas,FC_TRA_E_Hidráulica,FC_TRA_E_Nuclear,FC_TRA_E_Petróleo,FC_TRA_E_Renovables_total,FC_TRA_E_Solar,GEP_Bioenergía,GEP_Carbón,GEP_Eólica,GEP_Gas,GEP_Hidráulica,GEP_Nuclear,GEP_Petróleo,GEP_Renovables_total,GEP_Solar,GEP_MAPCHP_Bioenergía,GEP_MAPCHP_Carbón,GEP_MAPCHP_Eólica,GEP_MAPCHP_Gas,GEP_MAPCHP_Hidráulica,GEP_MAPCHP_Nuclear,GEP_MAPCHP_Petróleo,GEP_MAPCHP_Renovables_total,GEP_MAPCHP_Solar,GEP_MAPE_Bioenergía,GEP_MAPE_Carbón,GEP_MAPE_Eólica,GEP_MAPE_Gas,GEP_MAPE_Hidráulica,GEP_MAPE_Nuclear,GEP_MAPE_Petróleo,GEP_MAPE_Renovables_total,GEP_MAPE_Solar,GHP_Bioenergía,GHP_Carbón,GHP_Eólica,GHP_Gas,GHP_Hidráulica,GHP_Nuclear,GHP_Petróleo,GHP_Renovables_total,GHP_Solar,GHP_MAPCHP_Bioenergía,GHP_MAPCHP_Carbón,GHP_MAPCHP_Eólica,GHP_MAPCHP_Gas,GHP_MAPCHP_Hidráulica,GHP_MAPCHP_Nuclear,GHP_MAPCHP_Petróleo,GHP_MAPCHP_Renovables_total,GHP_MAPCHP_Solar,AFC_total,DL_total,FC_E_total,FC_IND_total,FC_TRA_total,FC_OTH_total,PIB_real_MEUR,PIB_real_NAC,PIB_growth_pct,EMI_CH4,EMI_CH4_CO2E,EMI_CO2,EMI_GHG,EMI_N2O,EFF_PEC_EED,CONS_ELECT_ANNUAL,TRANS_AC,TRANS_BUS_TOT,TRANS_CAR,TRANS_SEAV,TRANS_TRN
SE,1990,280045.385,9958.031,0.0,0.0,272.048,252726.861,70628.006,0.0,0.0,2471.4629999999997,0.0,0.0,0.0,0.0,0.0,439.31100000000004,0.0,0.0,280042.836,8278.376,0.0,0.0,272.048,252726.861,68415.177,0.0,0.0,205277.257,8168.833999999999,0.0,0.0,272.048,199953.563,63740.184,0.0,0.0,74611.836,109.543,0.0,0.0,0.0,52773.297,4674.993,0.0,0.0,153.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9104.868,0.0,192.125,0.0,0.0,688656.972,10318.537,0.0,290.531,688.84,0.0,192.125,0.0,0.0,688.84,9475.062,0.0,290.531,0.0,0.0,0.0,0.0,0.0,637837.47,93.72,0.0,0.0,22082.702,0.0,6480.977,0.0,0.0,22082.702,62741.428,0.0,9852.282,7437.6990000000005,0.0,2432.807,0.0,0.0,7437.6990000000005,40243.494,0.0,3649.861,613630.331,2910.774,609735.2980000001,477411.88600000006,153.743,132169.669,,,,657.83718,18419.340940000002,166268.3022,197479.70242000002,43.573530000000005,,,,,,,
SE,1991,292678.99100000004,8497.462000000001,0.0,0.0,109.339,260285.613,52244.979999999996,0.0,0.0,2925.8379999999997,0.0,0.0,0.0,0.0,0.0,490.857,0.0,0.0,292678.99100000004,7109.920999999999,0.0,0.0,109.339,260285.613,59282.151000000005,0.0,0.0,213084.88299999997,7036.893,0.0,0.0,109.339,207527.936,56109.343,0.0,0.0,79452.012,73.02799999999999,0.0,0.0,0.0,52757.677,3172.8060000000005,0.0,0.0,142.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8715.931,0.0,192.125,0.0,0.0,601483.601,18640.847,0.0,285.845,731.014,0.0,192.125,0.0,0.0,731.014,17759.881,0.0,285.845,0.0,0.0,0.0,0.0,0.0,553077.382,65.604,0.0,0.0,27968.819,0.0,6454.9439999999995,0.0,0.0,27968.819,55677.306,0.0,9617.983,10205.033,0.0,2359.9139999999998,0.0,0.0,10205.033,40127.647,0.0,3474.137,613816.385,3416.6949999999997,619466.015,483868.394,142.096,135455.52300000002,,,,658.77812,18445.68726,169830.35069,200902.44173999998,42.87283,,,,,,,
SE,1992,297053.829,7412.388999999999,0.0,0.0,217.378,248457.408,47550.657,0.0,0.0,4622.747,0.0,0.0,0.0,0.0,0.0,641.98,0.0,0.0,297053.804,6463.019,0.0,0.0,217.378,248457.408,51846.153999999995,0.0,0.0,202972.043,6389.991,0.0,0.0,217.378,195987.398,50316.175,0.0,0.0,93922.792,73.02799999999999,0.0,0.0,0.0,52470.01,1529.979,0.0,0.0,158.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9418.829,0.0,196.81099999999998,0.0,0.0,706350.36,17164.761000000002,0.0,295.217,468.598,0.0,196.81099999999998,0.0,0.0,468.598,16129.159,0.0,295.217,0.0,0.0,0.0,0.0,0.0,654607.718,51.546,0.0,0.0,45308.263999999996,0.0,6829.822,0.0,0.0,45308.263999999996,48653.536,0.0,10245.385,10902.724,0.0,2754.318,0.0,0.0,10902.724,37263.989,0.0,4132.778,600691.6610000001,5264.727000000001,604037.7629999999,455882.985,158.968,147995.809,,,,668.72806,18724.375669999998,171357.75657,202143.59165,41.99195,,,,,,,
SE,1993,316800.94299999997,10271.4,0.0,0.0,54.67,255844.342,57123.461,0.0,0.0,5330.66,0.0,0.0,0.0,0.0,0.0,413.538,0.0,0.0,316800.978,9249.001,0.0,0.0,54.67,255844.342,58346.534,0.0,0.0,211032.43699999998,9175.973,0.0,0.0,54.67,202525.647,57159.282,0.0,0.0,105605.28,73.02799999999999,0.0,0.0,0.0,53318.693999999996,1187.252,0.0,0.0,163.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10173.272,0.0,201.497,0.0,0.0,710254.732,19727.995,0.0,304.589,1372.993,0.0,201.497,0.0,0.0,1372.993,18359.686999999998,0.0,304.589,0.0,0.0,0.0,0.0,0.0,663362.084,37.488,0.0,0.0,57592.051999999996,0.0,7086.25,0.0,0.0,57592.051999999996,45101.299999999996,0.0,10630.676,17155.91,0.0,2829.814,0.0,0.0,17155.91,35625.195999999996,0.0,4246.023,640094.816,5744.198,640295.5249999999,479948.00899999996,163.262,160184.25400000002,255701.9,2680983.0,,665.39473,18631.16255,175087.36245000002,206290.68459999998,43.39335,,,,,,,
SE,1994,326275.31299999997,9337.835000000001,0.0,0.0,217.378,253559.923,64307.55699999999,0.0,0.0,5942.219000000001,0.0,0.0,0.0,0.0,0.0,608.0060000000001,0.0,0.0,326275.338,8169.378,0.0,0.0,217.378,253559.923,47066.877,0.0,0.0,212352.511,8169.378,0.0,0.0,217.378,202608.954,46370.488,0.0,0.0,113742.551,0.0,0.0,0.0,0.0,50950.969000000005,696.39,0.0,0.0,180.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10445.06,0.0,168.695,0.0,0.0,565009.379,24643.593,0.0,253.043,1729.1280000000002,0.0,168.695,0.0,0.0,1729.1280000000002,23130.019,0.0,253.043,0.0,0.0,0.0,0.0,0.0,526598.364,23.43,0.0,0.0,69541.312,0.0,6260.996,0.0,0.0,69541.312,36184.913,0.0,9391.493999999999,22159.5,0.0,2837.624,0.0,0.0,22159.5,28469.959000000003,0.0,4257.737,653698.006,6550.225000000001,635288.894,469718.70900000003,180.275,165389.91000000003,265970.3,2788645.0,4.0,661.03037,18508.500009999996,183055.64277,214334.5204,43.53349,,,,,,,
SE,1995,356310.94200000004,9353.639,0.0,0.0,109.339,276775.073,62168.512,0.0,0.0,7852.683999999999,0.0,0.0,0.0,0.0,0.0,725.1560000000001,0.0,0.0,356310.957,8221.697,0.0,0.0,109.339,276775.073,50419.276,0.0,0.0,235575.25300000003,8221.697,0.0,0.0,109.339,224750.231,50071.08,0.0,0.0,120533.603,0.0,0.0,0.0,0.0,52024.842,348.196,0.0,0.0,202.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11030.807999999999,0.0,215.555,0.0,0.0,650216.0599999999,21513.355,0.0,328.019,3003.716,0.0,215.555,0.0,0.0,3003.716,20173.163,0.0,328.019,0.0,0.0,0.0,0.0,0.0,606214.6649999999,37.488,0.0,0.0,77897.984,0.0,7465.034,0.0,0.0,77897.984,31005.596999999998,0.0,11198.201000000001,30274.064,0.0,5135.058,0.0,0.0,30274.064,28950.272,0.0,7703.237999999999,704717.505,8577.84,691836.3419999998,518727.60000000003,202.1,172906.641,276860.1,2902823.0,4.1,653.6129599999999,18300.94266,179481.14184,210573.18282000002,42.62258,,,,,,,
SE,1996,375857.199,9233.741999999998,0.0,0.0,54.67,282915.01399999997,43732.924,0.0,0.0,7792.2429999999995,0.0,0.0,0.0,0.0,0.0,574.033,0.0,0.0,375857.206,8138.3150000000005,0.0,0.0,54.67,282915.01399999997,48813.311,0.0,0.0,239878.798,8138.3150000000005,0.0,0.0,54.67,228073.375,48674.03400000001,0.0,0.0,135762.005,0.0,0.0,0.0,0.0,54841.639,139.278,0.0,0.0,216.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9924.915,0.0,234.299,0.0,0.0,496188.696,34807.493,0.0,346.763,3364.5370000000003,0.0,234.299,0.0,0.0,3364.5370000000003,33453.243,0.0,346.763,0.0,0.0,0.0,0.0,0.0,468672.594,4.686,0.0,0.0,91566.74100000001,0.0,7152.635,0.0,0.0,91566.74100000001,33865.349,0.0,10730.905,35833.463,0.0,4954.127,0.0,0.0,35833.463,31100.62,0.0,7432.492,711793.549,8366.276,715778.516,524819.192,216.404,190742.922,281579.8,2952308.0,1.7,655.2946400000001,18347.93961,197622.37495,228884.16551,43.012969999999996,,,,,,,
SE,1997,384328.868,8356.854000000001,0.0,0.0,0.0,295265.185,51429.174999999996,0.0,0.0,9485.684,0.0,0.0,0.0,0.0,0.0,569.347,0.0,0.0,384328.86199999996,7261.428,0.0,0.0,0.0,295265.185,51934.063,0.0,0.0,252105.97,7188.398999999999,0.0,0.0,0.0,241425.827,51721.756,0.0,0.0,131965.617,73.02799999999999,0.0,0.0,0.0,53839.35800000001,212.307,0.0,0.0,257.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12994.234999999999,0.0,178.067,0.0,0.0,662097.402,18992.295000000002,0.0,290.531,4156.468,0.0,178.067,0.0,0.0,4156.468,17366.257999999998,0.0,290.531,0.0,0.0,0.0,0.0,0.0,627519.522,0.0,0.0,0.0,87232.206,0.0,8063.798,0.0,0.0,87232.206,25713.038,0.0,12095.047,35811.335,0.0,5707.79,0.0,0.0,35811.335,24088.564,0.0,8562.335,739380.082,10055.030999999999,738789.538,552441.952,257.275,186090.31,290210.2,3042796.0,3.1,648.13749,18147.65953,171803.30167000002,203124.95203000001,42.86282,,,,,,,
SE,1998,382161.082,8983.591,0.0,0.0,0.0,294754.935,33937.631,0.0,0.0,9465.136,0.0,0.0,0.0,0.0,0.0,470.94100000000003,0.0,0.0,382161.064,8107.250000000001,0.0,0.0,0.0,294754.935,45074.774000000005,0.0,0.0,252100.358,8107.250000000001,0.0,0.0,0.0,241099.11,44935.496999999996,0.0,0.0,129831.383,0.0,0.0,0.0,0.0,53655.825,139.278,0.0,0.0,229.32299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13027.037,0.0,309.275,0.0,777.873,718907.016,19282.826,0.0,449.855,5524.776,0.0,309.275,0.0,576.376,5524.776,17998.865999999998,0.0,449.855,0.0,0.0,0.0,0.0,0.0,701962.4959999999,0.0,0.0,0.0,86140.11,0.0,7433.794,0.0,791.4110000000001,86140.11,21697.412,0.0,11150.039,35394.803,0.0,5357.642,0.0,791.4110000000001,35394.803,21332.945,0.0,8035.162,719837.2390000001,9936.077000000001,730098.023,546242.215,229.32299999999998,183626.48599999998,302532.0,3171988.0,4.2,638.56793,17880.05219,173800.29666999998,205008.33353,43.10306,,,,,,,
SE,1999,361299.03599999996,8574.005,0.0,0.0,0.0,257369.891,28458.614999999998,0.0,0.0,9323.76,0.0,0.0,0.0,0.0,0.0,424.082,0.0,0.0,361299.01,7733.339,0.0,0.0,0.0,257369.891,38782.307,0.0,0.0,224320.81699999998,7733.339,0.0,0.0,0.0,210858.89,38782.307,0.0,0.0,136732.057,0.0,0.0,0.0,0.0,46511.0,0.0,0.0,0.0,246.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12638.1,0.0,243.671,0.0,501.4,687891.431,21204.078999999998,0.0,365.507,5759.075,0.0,243.671,0.0,374.879,5759.075,19742.054,0.0,365.507,0.0,0.0,0.0,0.0,0.0,671926.283,0.0,0.0,0.0,102599.631,0.0,7997.414,0.0,659.942,102599.631,18376.871,0.0,11994.818,40830.545,0.0,5558.098,0.0,619.591,40830.545,17908.271,0.0,8335.846,655701.547,9747.842,665184.547,481695.353,246.135,183243.057,315241.8,3305247.0,4.2,621.8212000000001,17410.84345,160667.95745,191161.52055,40.79075,,,,,,,
SE,2000,399784.4,11043.682999999999,0.0,0.0,0.0,288815.44800000003,37662.026,0.0,0.0,11075.284,0.0,0.0,0.0,0.0,0.0,374.879,0.0,0.0,399784.345,10276.118999999999,0.0,0.0,0.0,288815.44800000003,49688.241,0.0,0.0,252887.34,10276.118999999999,0.0,0.0,0.0,236195.748,49688.241,0.0,0.0,146474.78100000002,0.0,0.0,0.0,0.0,52619.7,0.0,0.0,0.0,422.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19203.165,0.0,449.855,0.0,473.284,759986.26,15501.237000000001,0.0,670.096,6002.746,0.0,449.855,0.0,159.323,6002.746,15009.208,0.0,670.096,0.0,0.0,0.0,0.0,0.0,738674.402,0.0,0.0,0.0,104178.54699999999,0.0,8672.976,0.0,661.244,104178.54699999999,14413.307,0.0,13011.417,44252.615000000005,0.0,5711.695,0.0,636.513,44252.615000000005,14120.434000000001,0.0,8568.843,737305.557,11450.163,748564.153,549047.448,422.224,199094.48100000003,329841.0,3458317.0,4.6,607.0964899999999,16998.63165,152860.62792,182765.8833,39.7397,,,,,,,
SE,2001,365975.179,8104.222999999999,0.0,0.0,0.0,243634.749,38962.602,0.0,0.0,11146.934,0.0,0.0,0.0,0.0,0.0,526.0020000000001,0.0,0.0,365975.23099999997,7336.658,0.0,0.0,0.0,243634.749,41054.01,0.0,0.0,210710.345,7336.658,0.0,0.0,0.0,193917.755,41054.01,0.0,0.0,154139.225,0.0,0.0,0.0,0.0,48904.756,0.0,0.0,0.0,1125.661,0.0,0.0,0.0,0.0,812.237,0.0,0.0,0.0,17698.964,0.0,421.73900000000003,0.0,510.772,763178.361,17862.972999999998,0.0,632.608,7253.904,0.0,421.73900000000003,0.0,140.57999999999998,7253.904,17483.407,0.0,632.608,0.0,0.0,0.0,0.0,0.0,743164.521,0.0,0.0,0.0,118123.257,0.0,9045.252,0.0,722.423,118123.257,10863.675000000001,0.0,13567.226999999999,49815.92,0.0,6284.426,0.0,722.423,49815.92,10598.137,0.0,9426.639,656676.753,11672.936,658000.648,453018.76800000004,1937.8980000000001,203043.981,334329.5,3505378.0,1.4,601.96136,16854.94811,156711.53498,186429.17293,38.998960000000004,,,,,,,
SE,2002,363181.76,8161.5560000000005,0.0,0.0,0.0,243154.435,28243.342,0.0,0.0,10631.158,0.0,0.0,0.0,0.0,0.0,284.674,0.0,0.0,363181.804,7357.441000000001,0.0,0.0,0.0,243154.435,43467.845,0.0,0.0,211140.989,7357.441000000001,0.0,0.0,0.0,193451.76,43467.845,0.0,0.0,149897.411,0.0,0.0,0.0,0.0,47941.526000000005,0.0,0.0,0.0,2143.403,0.0,0.0,0.0,0.0,1761.149,0.0,0.0,0.0,19563.985,0.0,524.8299999999999,0.0,454.53999999999996,647201.671,22581.759,0.0,782.5590000000001,5904.34,0.0,524.8299999999999,0.0,454.53999999999996,5904.34,21358.718,0.0,782.5590000000001,0.0,0.0,0.0,0.0,0.0,625828.895,0.0,0.0,0.0,112083.543,0.0,8281.176,0.0,1876.998,112083.543,10844.15,0.0,12419.161,49594.638,0.0,5443.552,0.0,1876.998,49594.638,10652.805,0.0,8164.026,642741.0929999999,10915.831999999999,657161.5249999999,455418.03500000003,3904.5519999999997,197838.937,341944.6,3585221.0,2.3,580.9803999999999,16267.521270000001,161059.12823,190270.68060000002,38.47844,,,,,,,
SE,2003,374043.76999999996,7874.164000000001,0.0,0.0,0.0,242799.08099999998,13294.027,0.0,0.0,11886.357,0.0,0.0,0.0,0.0,0.0,196.81099999999998,0.0,0.0,374043.79799999995,7106.6,0.0,0.0,0.0,242799.08099999998,40361.211,0.0,0.0,209378.115,7106.6,0.0,0.0,0.0,190157.252,40361.211,0.0,0.0,160585.99099999998,0.0,0.0,0.0,0.0,49004.985,0.0,0.0,0.0,4079.691,0.0,0.0,0.0,0.0,3636.8450000000003,0.0,0.0,0.0,21133.79,0.0,665.41,0.0,529.516,529289.647,27010.015,0.0,998.115,7834.966,0.0,665.41,0.0,529.516,7834.965999999999,25871.321,0.0,998.115,0.0,0.0,0.0,0.0,0.0,506356.43799999997,0.0,0.0,0.0,121786.13399999999,0.0,10454.952,0.0,1615.363,121786.13399999999,9856.187,0.0,15423.398000000001,52589.763,0.0,7312.74,0.0,1615.363,52589.763,9694.782,0.0,10708.777,638011.0419999999,12083.168,664310.69,447003.178,7716.536,209590.97599999997,348376.7,3652660.0,1.9,562.95239,15762.6469,166968.77197,195602.25685,37.99796,,,,,,,
SE,2004,383690.392,7983.816,0.0,0.0,0.0,244669.57100000003,40106.631,0.0,0.0,12769.420999999998,0.0,0.0,0.0,0.0,0.0,343.248,0.0,0.0,383690.13800000004,7070.049,0.0,0.0,0.0,244669.57100000003,45298.129,0.0,0.0,210195.481,7070.049,0.0,0.0,0.0,186520.407,45298.129,0.0,0.0,165907.68899999998,0.0,0.0,0.0,0.0,51226.922999999995,0.0,0.0,0.0,7586.969999999999,0.0,0.0,0.0,0.0,6922.24,0.0,0.0,0.0,33745.513,0.0,2308.803,0.0,271.78700000000003,605297.914,9737.475,0.0,3469.802,17333.087,0.0,2308.803,0.0,271.78700000000003,17333.087,9465.689,0.0,3469.802,0.0,0.0,0.0,0.0,0.0,571399.3470000001,0.0,0.0,0.0,120885.384,0.0,9412.32,0.0,764.076,120885.384,26646.332,0.0,14120.433,48589.755,0.0,6490.089,0.0,764.076,48589.755,26565.628,0.0,9735.133,676450.41,13112.668999999998,680727.887,449084.06600000005,14509.21,217134.61199999996,362937.4,3805326.0,4.2,564.85429,15815.980179999999,165229.5645,194143.36942,38.2382,,,,,,,
SE,2005,396962.011,8281.599,0.0,0.0,0.0,244085.683,33416.959,0.0,0.0,14530.996000000001,0.0,0.0,0.0,0.0,0.0,271.78700000000003,0.0,0.0,396402.87,7404.383,0.0,0.0,0.0,243526.407,45680.65,0.0,0.0,217629.353,7404.383,0.0,0.0,0.0,193549.473,45680.65,0.0,0.0,170257.102,0.0,0.0,0.0,0.0,42084.775,0.0,0.0,0.0,8516.416,0.0,0.0,0.0,0.0,7892.159,0.0,0.0,0.0,35097.134,0.0,2453.581,0.0,379.218,726187.321,6386.997,0.0,3680.3720000000003,17000.452,0.0,2453.581,0.0,379.218,17000.451999999997,6133.9529999999995,0.0,3680.3720000000003,0.0,0.0,0.0,0.0,0.0,690985.99,0.0,0.0,0.0,136504.031,0.0,11164.358,0.0,1489.102,136504.03100000002,19405.184,0.0,16747.188000000002,53357.744,0.0,7750.098,0.0,1197.53,53357.744,19371.341,0.0,11625.146,682746.252,14802.783000000001,693014.3099999999,464263.85900000005,16408.574999999997,212341.877,373074.7,3911614.0,2.8,548.5980500000001,15360.535189999999,152479.17685,180908.86813999998,37.47744,48.99,,,,,,
SE,2006,425475.971,6986.557000000001,0.0,0.0,0.0,264220.206,8874.749,0.0,0.0,15353.431,0.0,0.0,0.0,0.0,0.0,413.538,0.0,0.0,425407.137,6182.442,0.0,0.0,0.0,264151.51300000004,45840.658,0.0,0.0,241381.59999999998,6182.442,0.0,0.0,0.0,214014.245,45840.658,0.0,0.0,172614.865,0.0,0.0,0.0,0.0,39514.571,0.0,0.0,0.0,11410.671999999999,0.0,0.0,0.0,0.0,10622.699,0.0,0.0,0.0,39171.044,0.0,2659.666,0.0,680.1759999999999,626874.44,8486.317000000001,0.0,3989.4970000000003,19425.14,0.0,2659.666,0.0,680.1759999999999,19425.14,8397.283,0.0,3989.4970000000003,0.0,0.0,0.0,0.0,0.0,587593.248,0.0,0.0,0.0,138542.434,0.0,11254.172999999999,0.0,2014.973,138542.434,24650.881999999998,0.0,16881.259,57718.312,0.0,7880.264,0.0,2014.973,57718.312,24579.291,0.0,11820.396,705557.483,15766.969000000001,741581.75,507418.945,22033.371,212129.436,390520.0,4094524.0,4.7,539.26873,15099.204119999999,147012.95609,175022.09725,37.09706,47.71,,,,,,
SE,2007,442039.562,6798.426,0.0,0.0,0.0,272772.575,30522.134,0.0,0.0,16376.236,0.0,0.0,0.0,0.0,0.0,425.253,0.0,0.0,447317.001,6579.121999999999,0.0,0.0,0.0,278049.98,45039.602,0.0,0.0,252767.979,6579.121999999999,0.0,0.0,0.0,222707.526,45039.602,0.0,0.0,179721.685,0.0,0.0,0.0,0.0,41421.627,0.0,0.0,0.0,14827.336,0.0,0.0,0.0,0.0,13920.826,0.0,0.0,0.0,46090.561,0.0,5196.757,0.0,365.507,679523.786,6330.765,0.0,3477.0009999999997,22647.362999999998,0.0,5196.757,0.0,365.507,22647.363,6241.731,0.0,3477.0009999999997,0.0,0.0,0.0,0.0,0.0,633292.814,0.0,0.0,0.0,142712.961,0.0,20226.532,0.0,1068.665,142712.961,18244.099,0.0,13491.731,66319.698,0.0,15043.312,0.0,1068.665,66319.698,18244.099,0.0,10029.309,752132.6969999999,16801.489,776985.7049999998,527094.2289999999,28748.161999999997,221143.312,403113.7,4226567.0,3.2,517.54703,14491.12665,142226.92484,169427.57832,36.05602,47.41,0.47390000000000004,,,,,
SE,2008,446754.04300000006,4934.342000000001,0.0,0.0,0.0,274010.199,4778.923,0.0,0.0,18878.904000000002,0.0,0.0,0.0,0.0,0.0,281.159,0.0,0.0,447711.36,6067.413,0.0,0.0,0.0,274967.739,44829.929,0.0,0.0,241745.52899999998,6067.413,0.0,0.0,0.0,210892.111,44829.929,0.0,0.0,187410.414,0.0,0.0,0.0,0.0,46286.009999999995,0.0,0.0,0.0,18555.415999999997,0.0,0.0,0.0,0.0,17789.618000000002,0.0,0.0,0.0,48439.875,0.0,5945.137,0.0,197.693,714518.104,5196.757,0.0,3963.514,24119.380999999998,0.0,5945.137,0.0,98.584,24119.380999999998,4953.085,0.0,3963.514,0.0,0.0,0.0,0.0,0.0,665924.52,0.0,0.0,0.0,147572.066,0.0,23152.667999999998,0.0,300.68399999999997,147572.066,14941.782,0.0,15435.112000000001,73668.883,0.0,18168.603,0.0,300.68399999999997,73668.883,14888.413,0.0,12113.27,730477.507,19160.063000000002,773576.441,503534.98199999996,36345.034,233696.424,399392.5,4187551.0,-0.9,494.76427,13853.519680000001,136177.87183000002,162804.89225,37.02699,47.25,0.5370611111111111,12.7,6.2,71.4,1.6,8.1
SE,2009,463350.599,2704.75,0.0,0.0,0.0,284791.959,28871.549,0.0,0.0,20331.614999999998,0.0,0.0,0.0,0.0,0.0,579.891,0.0,0.0,462586.222,3728.169,0.0,0.0,0.0,284027.457,34450.551,0.0,0.0,251780.886,3728.169,0.0,0.0,0.0,219812.237,34450.551,0.0,0.0,191420.363,0.0,0.0,0.0,0.0,45787.784999999996,0.0,0.0,0.0,19384.972,0.0,0.0,0.0,0.0,18427.432999999997,0.0,0.0,0.0,53703.304000000004,0.0,4913.067,0.0,234.051,694274.426,4953.086,0.0,3273.83,29828.213,0.0,4913.067,0.0,177.81900000000002,29828.213,4878.11,0.0,3273.83,0.0,0.0,0.0,0.0,0.0,640424.132,0.0,0.0,0.0,147615.021,0.0,24489.476,0.0,676.864,147615.021,14469.278,0.0,16499.872,80611.951,0.0,18495.32,0.0,676.864,80611.951,14439.34,0.0,12329.346,779718.857,20911.505999999998,784792.399,509771.843,37812.405,237208.14800000002,382395.9,4009345.0,-4.3,482.25176999999996,13502.86938,126091.97601,151516.54518000002,35.91588,43.06,0.5532444444444444,11.7,6.2,72.2,1.6,8.2
SE,2010,505693.596,3143.358,0.0,0.0,0.0,297328.243,17197.537,0.0,0.0,22758.111,0.0,0.0,0.0,0.0,0.0,1259.358,0.0,0.0,505513.433,5080.544,0.0,0.0,0.0,297147.507,39313.9,0.0,0.0,265825.07,5080.544,0.0,0.0,0.0,231023.579,39313.9,0.0,0.0,219183.80099999998,0.0,0.0,0.0,0.0,46543.895,0.0,0.0,0.0,20504.560999999998,0.0,0.0,0.0,0.0,19580.033,0.0,0.0,0.0,57127.929,0.0,8038.8060000000005,0.0,286.885,712166.598,9784.335,0.0,5359.206,31526.053,0.0,8038.8060000000005,0.0,268.141,31526.053,9704.674,0.0,5359.206,0.0,0.0,0.0,0.0,0.0,654909.448,0.0,0.0,0.0,177723.773,0.0,25909.59,0.0,685.976,177723.773,19873.781,0.0,17293.887,96893.143,0.0,20572.774,0.0,685.976,96893.143,19839.937,0.0,13714.315,823362.734,24017.469,847055.384,541243.093,40084.594,265727.696,404386.6,4239913.0,5.8,474.22375,13277.824560000001,147689.68214,173463.23995,37.34731,48.34,0.5862722222222222,12.2,6.1,71.2,2.4,8.0
SE,2011,490420.68700000003,5080.544,0.0,0.0,0.0,436214.914,50837.621,0.0,0.0,18895.936,0.0,0.0,0.0,0.0,0.0,1879.08,0.0,0.0,490125.896,5080.544,0.0,0.0,0.0,435920.298,43520.275,0.0,0.0,254225.322,5080.544,0.0,0.0,0.0,223492.927,43520.275,0.0,0.0,210214.446,0.0,0.0,0.0,0.0,187690.131,0.0,0.0,0.0,25686.127,0.0,0.0,0.0,0.0,24737.24,0.0,0.0,0.0,54059.809,0.0,8715.931,0.0,384.251,734014.907,6541.635,0.0,5810.621,29657.596,0.0,8715.931,0.0,384.251,29657.596,6401.055,0.0,5810.621,0.0,0.0,0.0,0.0,0.0,679814.518,0.0,0.0,0.0,139135.992,0.0,25316.031,0.0,994.47,186521.709,16593.591,0.0,16877.355,76604.132,0.0,22516.156,0.0,994.47,89256.29,16528.508,0.0,15010.77,982553.7660000001,20775.016000000003,974647.013,526319.068,50423.367,397904.577,417181.0,4374059.0,3.2,459.5591,12867.49464,131017.82694,155670.80529,34.724689999999995,47.54,0.6097666666666667,12.3,6.4,72.2,1.6,7.5
