geo,TIME_PERIOD,AFC,DL,FC_E,FC_IND_E,FC_OTH_E,FC_TRA_E,GEP,GEP_MAPCHP,GEP_MAPE,GHP,GHP_MAPCHP,PIB_real_MEUR,PIB_real_NAC,PIB_growth_pct,EMI_CH4,EMI_CH4_CO2E,EMI_CO2,EMI_GHG,EMI_N2O,EFF_PEC_EED,CONS_ELECT_ANNUAL,TRANS_AC,TRANS_BUS_TOT,TRANS_CAR,TRANS_SEAV,TRANS_TRN
MK,2020,365889.406,15643.782,353421.649,88731.439,124583.954,140106.25,88216.381,16091.085,72125.296,9892.383,5548.803,10851.7,669280.2,-4.7,,,,,,2.54,1.567511111111111,,,,,
MK,2021,389270.936,14568.564,383175.786,92823.538,129645.205,160707.04700000002,88905.189,21754.682999999997,67150.506,10458.851999999999,6646.371,11341.2,699470.0,4.5,,,,,,2.63,1.6939277777777777,,,,,
MK,2022,360030.11699999997,13565.967,353471.524,70972.131,120140.046,162359.352,99457.85,13937.562000000002,85196.237,8077.1849999999995,5514.33,11654.1,718765.2,2.8,,,,,,2.7,2.0584777777777776,,,,,
MK,2023,358300.026,13296.833999999999,348687.372,61538.642,113373.672,173775.055,112378.82500000001,19439.523,91522.979,8107.442999999999,4619.052,11895.6,733664.2,2.1,,,,,,2.66,2.1875722222222223,,,,,
MT,1990,54294.941999999995,1405.794,53039.098,0.0,20135.674,32903.424,20618.33,0.0,20618.33,0.0,0.0,,,,10.400390000000002,291.3911,11458.33689,11890.19832,0.52052,,,,,,,
MT,1991,62717.739,1546.374,61461.895000000004,3317.6760000000004,21197.310999999998,36946.905,26597.648,0.0,26597.648,0.0,0.0,,,,11.061050000000002,309.59929,10670.279620000001,11118.867760000001,0.53053,,,,,,,
MT,1992,65304.923,1686.954,64049.079,3612.8940000000002,22125.658,38310.528,27928.468,0.0,27928.468,0.0,0.0,,,,11.641630000000001,325.70538,10699.30862,11171.28012,0.54054,,,,,,,
MT,1993,70528.751,1686.954,69272.907,3655.068,22280.295,43337.544,28115.908,0.0,28115.908,0.0,0.0,,,,12.25224,343.09275,13636.14252,14136.242119999999,0.58058,,,,,,,
MT,1994,69755.564,1982.172,68499.72,6860.28,18301.894,43337.544,28884.408000000003,0.0,28884.408000000003,0.0,0.0,,,,12.692680000000001,355.27491999999995,12433.310889999999,12941.76884,0.58058,,,,,,,
MT,1995,67930.635,2136.8100000000004,76975.626,6874.338000000001,19362.488,50738.797,30590.108,0.0,30590.108,0.0,0.0,,,,13.033019999999999,364.90454,11389.648270000002,11901.36948,0.53053,,,,,,,
MT,1996,61330.166,3064.6349999999998,69954.459,7169.5560000000005,23103.987,39680.916,31077.448,0.0,31077.448,0.0,0.0,,,,13.73372,384.64426000000003,11774.50274,12304.56227,0.53053,,,,,,,
MT,1997,83067.405,3106.809,83067.405,6368.253,22642.156,54056.996,31602.280000000002,0.0,31602.280000000002,0.0,0.0,,,,14.29428,400.74034000000006,11828.02621,12376.91455,0.54054,,,,,,,
MT,1998,61498.862,2952.1710000000003,74965.33899999999,6847.785,20770.366,47347.188,32258.316000000003,0.0,32258.316000000003,0.0,0.0,,,,14.694680000000002,411.68127000000004,11729.217499999999,12288.51624,0.53053,,,,,,,
